runId,modelId,systemId,profile,benchmarkId,y,yHat,z,used
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,glm-5,glm-5@max-common,max,matharena-composite,-1.3988416,-1.4995508,0.011068992,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,glm-5,glm-5@max-common,max,tau3-bench-banking,-2.220347,-1.3493085,-0.958573,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,glm-5,glm-5@max-common,max,vending-bench-2,-3.8292823,-4.379605,0.76416945,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-mini,gpt-4.1-mini@max-common,max,arc-agi-2-semi-private,-5.293305,-5.7651954,-0.119999565,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-mini,gpt-4.1-mini@max-common,max,frontiermath-v2-tiers-1-3,-2.6390574,-2.694398,0.007019044,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-mini,gpt-4.1-mini@max-common,max,lmarena-text-style-controlled,-0.1017928,-0.16396795,0.13750479,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-mini,gpt-4.1-mini@max-common,max,mcpmark,-3.1937923,-2.9428864,-0.12779868,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-mini,gpt-4.1-mini@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-1.9277484,-1.749,-0.25795457,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-nano,gpt-4.1-nano@max-common,max,arc-agi-2-semi-private,-5.293305,-8.2176075,-0.014588715,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-nano,gpt-4.1-nano@max-common,max,lmarena-text-style-controlled,-0.44843572,-0.4852862,0.06605727,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-nano,gpt-4.1-nano@max-common,max,mcpmark,-5.293305,-4.6639585,-0.17849606,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1-nano,gpt-4.1-nano@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-2.7515354,-2.5592685,-0.26019058,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1,gpt-4.1@max-common,max,arc-agi-2-semi-private,-4.7791233,-4.952377,-0.0060366914,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1,gpt-4.1@max-common,max,frontiermath-v2-tiers-1-3,-2.7577736,-2.2268462,-0.027817762,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1,gpt-4.1@max-common,max,hle-no-tools,-2.8632586,-2.214188,-0.06938542,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1,gpt-4.1@max-common,max,lmarena-text-style-controlled,0.08293789,0.02361318,0.14521874,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1,gpt-4.1@max-common,max,mcpmark,-2.432874,-2.2988644,-0.101696536,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.1,gpt-4.1@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.79544836,-0.8696628,0.07593199,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.5,gpt-4.5@max-common,max,arc-agi-2-semi-private,-4.7791233,-4.8110943,-0.053934183,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4.5,gpt-4.5@max-common,max,hle-no-tools,-2.8554554,-2.3208468,-0.037987765,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4o-2024-11-20,gpt-4o-2024-11-20@max-common,max,arc-agi-2-semi-private,-5.293305,-6.6892643,-0.102109,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4o-2024-11-20,gpt-4o-2024-11-20@max-common,max,gdpval,-2.2056706,-2.2749221,-0.14542848,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-4o-2024-11-20,gpt-4o-2024-11-20@max-common,max,hle-no-tools,-3.5769615,-2.9149437,-0.06090356,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,arc-agi-2-semi-private,-2.5738895,-2.0525596,-1.9728892,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,frontiermath-v2-tier-4,-1.2685113,-2.3112426,0.18371294,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,frontiermath-v2-tiers-1-3,-0.46388113,-0.53167975,-0.0023753878,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,gdpval,-0.6290443,-0.6470401,-0.29905012,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,hle-no-tools,-1.0816177,-1.3390865,0.03340404,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,lmarena-text-style-controlled,0.19795342,0.2415179,-0.11160924,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,matharena-composite,-1.6508063,-1.539444,-0.00548367,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,mcpmark,0.06390704,-0.09669594,0.48053348,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,metr-time-horizon-1.1,-0.16728735,-0.08457655,-0.027316555,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-2025-08-07,gpt-5-2025-08-07@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,0.0040000053,-0.19669145,0.34981394,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-mini,gpt-5-mini@max-common,max,arc-agi-2-semi-private,-3.413178,-3.245214,-0.47126287,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-mini,gpt-5-mini@max-common,max,frontiermath-v2-tier-4,-1.974081,-3.346237,0.195742,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-mini,gpt-5-mini@max-common,max,frontiermath-v2-tiers-1-3,-0.9064032,-1.2300401,-0.017927557,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-mini,gpt-5-mini@max-common,max,hle-no-tools,-1.4216695,-1.889179,0.056891102,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-mini,gpt-5-mini@max-common,max,lmarena-text-style-controlled,-0.060882688,-0.0150642665,-0.115516864,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-mini,gpt-5-mini@max-common,max,matharena-composite,-1.9009588,-2.0102792,0.012698515,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-mini,gpt-5-mini@max-common,max,mcpmark,-1.0927583,-1.3501657,0.043928556,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-mini,gpt-5-mini@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,-1.2891306,-1.2693582,-0.015781444,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-nano,gpt-5-nano@max-common,max,arc-agi-2-semi-private,-4.260779,-5.123972,0.071293235,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-nano,gpt-5-nano@max-common,max,frontiermath-v2-tier-4,-3.6888795,-4.972598,0.057047144,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-nano,gpt-5-nano@max-common,max,frontiermath-v2-tiers-1-3,-1.9109429,-2.3224754,-0.027959105,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-nano,gpt-5-nano@max-common,max,lmarena-text-style-controlled,-0.36140046,-0.28640342,-0.18641676,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-nano,gpt-5-nano@max-common,max,matharena-composite,-2.1428633,-2.7546864,0.05347869,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-nano,gpt-5-nano@max-common,max,mcpmark,-2.9296534,-2.8294926,-0.038935263,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-nano,gpt-5-nano@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,-2.0211513,-2.0278597,-0.0024161092,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-pro,gpt-5-pro@max-common,max,arc-agi-2-semi-private,-1.493925,-1.102755,-0.18456134,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-pro,gpt-5-pro@max-common,max,frontiermath-v2-tier-4,-1.417066,-1.5084407,0.010566139,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-pro,gpt-5-pro@max-common,max,frontiermath-v2-tiers-1-3,0.2326223,0.010174861,0.01602717,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5-pro,gpt-5-pro@max-common,max,hle-no-tools,-0.7703657,-1.1466396,0.03714928,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1-codex-max,gpt-5.1-codex-max@max-common,max,metr-time-horizon-1.1,-0.09724189,-0.1479627,0.021383386,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1,gpt-5.1@max-common,max,arc-agi-2-semi-private,-1.959812,-2.5144951,0.27703097,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1,gpt-5.1@max-common,max,hle-no-tools,-1.113799,-1.4497173,-0.04035272,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1,gpt-5.1@max-common,max,lmarena-text-style-controlled,0.2689807,0.2526615,0.0284762,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1,gpt-5.1@max-common,max,matharena-composite,-1.658228,-1.731057,0.0068675685,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1,gpt-5.1@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.080042705,-0.18926547,0.16809562,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1,gpt-5.1@max-common,max,vending-bench-2,-5.4180994,-4.9064555,-0.10038499,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1,gpt-5.1@std-common,std,arc-agi-2-semi-private,-5.293305,-3.6654305,-0.55468035,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.1,gpt-5.1@std-common,std,hle-no-tools,-1.5454993,-1.8253642,-0.0030404069,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2-pro,gpt-5.2-pro@max-common,max,arc-agi-2-semi-private,-0.040165395,-0.14914589,-0.14653127,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2-pro,gpt-5.2-pro@max-common,max,frontiermath-v2-tier-4,-0.16034265,-0.6917756,0.07441701,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2-pro,gpt-5.2-pro@max-common,max,frontiermath-v2-tiers-1-3,1.0459685,0.56534123,0.022649864,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2-pro,gpt-5.2-pro@max-common,max,hle-no-tools,-0.54941565,-0.9271997,-0.09323508,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,arc-agi-2-semi-private,-0.018000685,-0.3959645,0.3673293,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,frontiermath-v2-tier-4,-0.7675931,-0.9078808,0.0155772315,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,frontiermath-v2-tiers-1-3,0.7263327,0.41816542,0.01372279,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,gdpval,-0.012121361,-0.584792,1.2814796,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,hle-no-tools,-0.641976,-1.05859,-0.010941628,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,lmarena-text-style-controlled,0.21168473,0.2624903,-0.26327667,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,matharena-composite,-0.85272837,-0.8945075,0.016049635,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,mcpmark,0.3014625,0.2148192,0.0919056,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.6312915,-0.5452126,-0.24693921,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,tau3-bench-banking,-0.7438403,-1.0801872,0.2560032,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@max-common,max,vending-bench-2,-4.1327634,-3.9671052,-0.12766796,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@std-common,std,arc-agi-2-semi-private,-2.4143596,-1.8719716,-1.15501,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@std-common,std,hle-no-tools,-0.954404,-1.4760841,0.050594844,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@std-common,std,metr-time-horizon-1.1,0.23022652,-0.16283305,0.14033666,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@std-common,std,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.71724474,-0.8069971,0.10791604,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.2,gpt-5.2@std-common,std,tau3-bench-banking,-1.9341798,-1.3937627,-0.47640246,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.3-codex,gpt-5.3-codex@max-common,max,metr-time-horizon-1.1,0.22463775,0.32774484,-0.028355187,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.3-codex,gpt-5.3-codex@max-common,max,vending-bench-2,-3.406787,-3.6365466,0.21284853,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4-pro,gpt-5.4-pro@max-common,max,arc-agi-2-semi-private,1.609438,1.0712367,0.3431286,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4-pro,gpt-5.4-pro@max-common,max,frontiermath-v2-tier-4,0.3448405,0.3498358,-0.00022784372,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4-pro,gpt-5.4-pro@max-common,max,frontiermath-v2-tiers-1-3,1.5475625,1.2686851,0.019709405,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4-pro,gpt-5.4-pro@max-common,max,hle-no-tools,-0.26064223,-0.6136988,-0.26059142,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4-pro,gpt-5.4-pro@max-common,max,matharena-composite,0.1121173,-0.31125662,0.03116597,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4-pro,gpt-5.4-pro@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.14827104,-0.1427997,0.000015387488,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,arc-agi-2-semi-private,0.41021946,0.44549885,0.11410679,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,deepswe,0.22214803,-0.051689483,0.11392588,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,deepswe-1.1,0.07082605,0.20450556,-0.082515486,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,frontiermath-v2-tier-4,-0.040005334,-0.1803609,0.017804107,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,frontiermath-v2-tiers-1-3,1.3007722,0.90770596,0.01734806,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,hle-no-tools,-0.48818767,-0.7640847,-0.18558918,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,lmarena-text-style-controlled,0.40857846,0.40988708,-0.013779717,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,matharena-composite,-0.40963352,-0.55722964,0.011268501,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,metr-time-horizon-1.1,0.20836769,0.5320275,-0.1143667,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,-0.1966311,-0.19104323,-0.0051371385,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,tau3-bench-banking,-0.4291476,-0.61046296,0.11677266,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.4,gpt-5.4@max-common,max,vending-bench-2,-3.3580604,-3.3723168,0.014117308,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5-instant,gpt-5.5-instant@max-common,max,frontiermath-v2-tier-4,-3.6888795,-2.4798722,-0.055676516,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5-instant,gpt-5.5-instant@max-common,max,frontiermath-v2-tiers-1-3,-1.0296195,-0.6477053,-0.030740287,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5-instant,gpt-5.5-instant@max-common,max,lmarena-text-style-controlled,0.4243303,0.34824684,0.19612814,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5-pro,gpt-5.5-pro@max-common,max,arc-agi-2-semi-private,1.6706816,1.6029016,0.049277127,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5-pro,gpt-5.5-pro@max-common,max,frontiermath-v2-tier-4,1.2685113,0.817786,0.04677208,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5-pro,gpt-5.5-pro@max-common,max,frontiermath-v2-tiers-1-3,1.9661129,1.5845343,0.026478337,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5-pro,gpt-5.5-pro@max-common,max,hle-no-tools,-0.27695686,-0.5088236,-0.6392901,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5-pro,gpt-5.5-pro@std-common,std,arc-agi-2-semi-private,1.6706816,0.7944716,0.5308236,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,arc-agi-2-semi-private,1.6904674,1.2400048,0.3426824,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,deepswe,0.6914911,0.657704,0.019115405,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,deepswe-1.1,0.6128389,0.55507,0.08805144,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,frontiermath-v2-tier-4,0.9694006,0.4997902,0.06988396,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,frontiermath-v2-tiers-1-3,1.7553918,1.3673978,0.021218386,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,hle-no-tools,-0.3474538,-0.47294998,-1.4197344,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,lmarena-text-style-controlled,0.45836395,0.47976077,-0.08704197,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,matharena-composite,0.4473122,-0.24837415,0.06986807,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,scicode-verified-v2-main-with-background,2.2686834,1.8411359,0.10182912,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-2-0,0.5322168,0.2329968,0.57785165,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,tau3-bench-banking,-0.21734643,-0.41750962,0.13609105,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,vals-finance-agent-v2-partial,0.070429094,0.19737194,-0.03789461,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@max-common,max,vending-bench-2,-3.06581,-3.131673,0.034558214,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@std-common,std,arc-agi-2-semi-private,0.06828438,0.1716392,-0.03909109,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@std-common,std,deepswe,-0.07968816,-0.3628906,0.13274086,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.5,gpt-5.5@std-common,std,deepswe-1.1,-0.34603596,0.045730416,-0.62626266,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,arc-agi-2-semi-private,0.09838762,0.29144955,-0.21814929,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,deepswe-1.1,0.36085498,-0.027846294,0.7285896,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,frontiermath-v2-tier-4,0.3944355,-0.307803,0.25926998,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,frontiermath-v2-tiers-1-3,1.4044129,0.8241887,0.11373942,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,lmarena-text-style-controlled,0.30278638,0.32791957,-0.048029672,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,-0.36396536,-0.3312247,-0.020670248,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,terminal-bench-4.0,-1.5666114,-1.835254,0.24689238,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,vals-finance-agent-v2-partial,0.20244864,-0.01032573,0.054565884,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@max-common,max,vending-bench-2,-3.943518,-3.8112867,-0.016880011,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@std-common,std,arc-agi-2-semi-private,-1.4854367,-1.5478847,-1.5360937,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@std-common,std,deepswe-1.1,-1.5002302,-0.67454565,-4.041795,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@std-common,std,frontiermath-v2-tiers-1-3,-0.38345686,-0.24037524,-0.013957586,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-luna,gpt-5.6-luna@std-common,std,swe-rebench,-0.25726548,-0.15909101,-0.012073707,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,arc-agi-2-semi-private,2.3343775,2.0279965,0.31843674,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,deepswe-1.1,0.88921916,0.8399668,0.09935626,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,frontiermath-v2-tier-4,1.5804504,1.1786896,0.03614404,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,frontiermath-v2-tiers-1-3,2.103347,1.8259583,-0.033751477,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,lmarena-text-style-controlled,0.4786561,0.54136693,-0.14810444,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,matharena-composite,0.58840895,0.06859171,0.045844536,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,simpleqa-verified-epoch-anti-abstention-v1-0-0,0.8330526,0.6997086,0.18593833,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,tau3-bench-banking,-0.12386948,-0.21488124,0.049560197,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,terminal-bench-4.0,-0.5206511,-0.5083423,-0.02190612,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,vals-finance-agent-v2-partial,0.15052356,0.29932803,-0.03737917,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@max-common,max,vending-bench-2,-2.7113378,-2.875304,0.14212489,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@std-common,std,arc-agi-2-semi-private,0.50871295,0.8926067,-0.15493298,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@std-common,std,deepswe-1.1,0.4727199,0.3535012,0.008371443,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@std-common,std,scicode-verified-v2-main-with-background,2.4680996,1.6598145,0.23763055,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-sol,gpt-5.6-sol@std-common,std,swe-rebench,0.5041045,0.5292144,-0.006918921,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-terra,gpt-5.6-terra@max-common,max,arc-agi-2-semi-private,1.3073567,1.1505268,0.18981509,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-terra,gpt-5.6-terra@max-common,max,deepswe-1.1,0.558491,0.334702,0.3587074,true
90b027c8-9ca0-44e1-8c51-c3c5918bdcf7,gpt-5.6-terra,gpt-5.6-terra@max-common,max,frontiermath-v2-tier-4,0.8228184,0.42504665,0.017052935,true
