runId,modelId,benchmarkId,y,yHat,z,used
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.5-sonnet,livecodebench-v6-pro,-0.13219216,-0.14193854,0.15793972,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.5-sonnet,lmarena-text-style-controlled,-0.14329733,-0.047892053,-21.68162,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.5-sonnet,metr-time-horizon-1.1,-2.2448115,-1.3551584,-3.4398441,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.5-sonnet-20241022,hle-no-tools,-3.1574175,-3.091495,-0.64828175,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.5-sonnet-20241022,lmarena-text-style-controlled,-0.06587412,-0.10736734,10.149994,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.5-sonnet-20241022,matharena-composite,-4.498799,-4.286089,-0.37811616,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.5-sonnet-20241022,metr-time-horizon-1.1,-1.8204197,-1.750457,-0.2730713,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.7-sonnet,hle-no-tools,-2.4369247,-2.3978546,-0.52914053,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.7-sonnet,livecodebench-v6-pro,0.06001801,0.058715425,0.021144934,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-3.7-sonnet,matharena-composite,-3.1026032,-3.3607142,0.71767056,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,arc-agi-2-semi-private,2.1078794,2.261027,-0.5214144,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,frontiermath-v2-tier-4,1.974081,1.4956576,1.0265949,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,frontiermath-v2-tiers-1-3,1.9025109,2.1646423,-1.5132551,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,hle-no-tools,0.31456855,0.2693226,1.1173003,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,lmarena-text-style-controlled,0.26851147,0.26399422,0.7114514,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,matharena-composite,0.1442496,0.19752485,-1.2371395,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,osworld-2.0,-0.5710265,-0.60163534,0.15277877,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,swe-rebench,0.5971325,0.57922196,0.29085618,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,tau3-bench-banking,-0.41839865,-0.09095001,-1.5778449,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5,terminal-bench-4.0,-0.21886957,-0.33511248,1.4650744,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5.1,arc-agi-2-semi-private,2.1972246,2.3743727,-0.5821681,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5.1,frontiermath-v2-tier-4,1.974081,1.6072665,0.7871058,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5.1,frontiermath-v2-tiers-1-3,2.2168715,2.2398663,-0.11755456,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5.1,hle-no-tools,-0.14022934,0.30908817,-10.954339,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5.1,osworld-2.0,-0.33510098,-0.4254119,0.4627587,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-fable-5.1,terminal-bench-4.0,0.31784922,-0.251571,7.2301702,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-haiku-4.5,swe-bench-pro-public,-0.42843542,-0.41149062,-0.223473,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4,livecodebench-v6-pro,0.4179809,0.46117282,-0.68640816,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4,matharena-composite,-2.5563657,-2.9449203,1.5898142,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4,metr-time-horizon-1.1,-0.6754357,-1.0121433,1.8255872,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.1,frontiermath-v2-tier-4,-3.6888795,-4.729566,1.0526899,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.1,frontiermath-v2-tiers-1-3,-1.933934,-2.0311284,0.5545733,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.1,livecodebench-v6-pro,0.5236463,0.63872343,-1.8066186,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.1,lmarena-text-style-controlled,0.11917384,0.018910034,26.194311,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.1,metr-time-horizon-1.1,-0.6746751,-0.9111626,1.2986454,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.5,frontiermath-v2-tier-4,-2.9704144,-2.625271,-0.4875254,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.5,frontiermath-v2-tiers-1-3,-0.6461411,-0.61284363,-0.27165118,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.5,lmarena-text-style-controlled,0.17339942,0.10175516,17.551624,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.5,metr-time-horizon-1.1,0.09736512,-0.3605378,1.8434763,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.5,swe-bench-pro-public,-0.16477178,-0.6012956,5.9014277,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.5,tau3-bench-banking,-1.1125274,-1.3353037,0.9467531,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.6,frontiermath-v2-tier-4,-1.0033021,-0.9456864,-0.16739729,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.6,frontiermath-v2-tiers-1-3,0.661731,0.51918834,1.1600475,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.6,lmarena-text-style-controlled,0.24395949,0.16787963,17.403984,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.6,matharena-composite,-1.0721207,-0.96290946,-2.5425742,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.6,metr-time-horizon-1.1,0.7447302,0.07895426,1.4827172,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.6,swe-bench-pro-public,0.07603661,-0.0859914,2.1960964,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.6,tau3-bench-banking,-0.9784472,-0.8281371,-0.65966266,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.6,vending-bench-2,-2.9741113,-3.1729834,0.80849046,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.7,arc-agi-2-semi-private,1.1417457,0.042298876,5.158306,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.7,frontiermath-v2-tier-4,-0.7672551,-0.68907475,-0.23856069,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.7,frontiermath-v2-tiers-1-3,0.8556661,0.6921433,1.2848988,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.7,hle-no-tools,-0.5666941,-0.5090841,-1.3871558,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.7,lmarena-text-style-controlled,0.23589252,0.1779823,11.711924,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.7,matharena-composite,-1.306936,-0.8409353,-8.509388,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.7,tau3-bench-banking,-0.3967227,-0.75065076,1.7091578,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.7,vending-bench-2,-2.5261664,-3.0973754,3.6665642,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,arc-agi-2-semi-private,0.94843334,1.1310782,-0.8975596,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,frontiermath-v2-tier-4,0.24512246,0.3830221,-0.44875953,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,frontiermath-v2-tiers-1-3,1.3862944,1.4147314,-0.19536912,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,hle-no-tools,-0.008000042,-0.12710257,2.9775395,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,livecodebench-v6-pro,1.0563897,2.9909227,-27.492496,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,lmarena-text-style-controlled,0.18238218,0.22019026,-6.90652,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,matharena-composite,-0.3063742,-0.33133975,0.7032506,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,tau3-bench-banking,-0.41839865,-0.4269209,0.041065253,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-4.8,terminal-bench-4.0,-1.1725188,-1.1679419,-0.0453948,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,arc-agi-2-semi-private,2.244788,2.1290224,0.37323704,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,frontiermath-v2-tier-4,1.0033021,1.3656756,-1.0528432,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,frontiermath-v2-tiers-1-3,1.7835962,2.0770352,-1.7687676,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,hle-no-tools,0.25334644,0.2230108,0.75234663,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,matharena-composite,0.9794547,0.135741,12.155826,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,osworld-2.0,-0.7800923,-0.80686873,0.1291827,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,swe-rebench,0.55027765,0.56203806,-0.20209652,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,tau3-bench-banking,-0.051611453,-0.13019933,0.38687155,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,terminal-bench-4.0,0.072832175,-0.43240657,7.2914643,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-opus-5,vending-bench-2,-2.4941905,-2.4919639,-0.0082410555,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4,livecodebench-v6-pro,0.32687983,0.32998967,-0.04983783,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4,lmarena-text-style-controlled,-0.023997687,-0.007508647,-2.9319098,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4,swe-bench-pro-public,-0.29410172,-1.4527822,15.47775,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.5,frontiermath-v2-tier-4,-3.6888795,-3.410532,-0.28155795,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.2,vending-bench-2,-2.9217753,-3.2370765,1.6761792,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.5,frontiermath-v2-tiers-1-3,-1.1603897,-1.1421057,-0.13385098,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.5,lmarena-text-style-controlled,0.1377951,0.07083981,18.009155,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.5,matharena-composite,-2.1861625,-2.1345146,-0.3168634,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.5,swe-bench-pro-public,-0.25741202,-0.8422172,7.829434,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.5,tau3-bench-banking,-1.0826757,-1.5724207,2.0968938,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.6,arc-agi-2-semi-private,0.3363351,0.25809735,0.42253697,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.6,lmarena-text-style-controlled,0.18093078,0.18634802,-1.1751658,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-4.6,vending-bench-2,-3.1284537,-3.034767,-0.64796144,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-5,frontiermath-v2-tier-4,-0.8823892,-0.68052745,-0.60227376,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-5,frontiermath-v2-tiers-1-3,0.6461411,0.69790417,-0.42229852,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-5,hle-no-tools,-0.27369583,-0.5060387,5.7546043,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-5,swe-rebench,0.27206585,0.2915254,-0.5080808,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,claude-sonnet-5,terminal-bench-4.0,-1.9532446,-1.9640297,0.07520168,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,deepseek-v3.2,arc-agi-2-semi-private,-3.1702693,-1.7270358,-3.1091917,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,deepseek-v3.2,hle-no-tools,-1.093286,-1.129828,0.79220784,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,deepseek-v3.2,lmarena-text-style-controlled,0.06321481,0.10939174,-10.184567,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,deepseek-v3.2,swe-bench-pro-public,-1.6913377,-0.54178417,-11.256084,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-1.5-pro,arc-agi-2-semi-private,-4.8202815,-6.5339756,1.6723405,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-1.5-pro,hle-no-tools,-3.0320222,-2.816269,-2.2631118,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-1.5-pro,livecodebench-v6-pro,-0.4515176,-0.48158023,0.47604555,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-1.5-pro,lmarena-text-style-controlled,-0.12252543,-0.07695556,-10.508841,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.0-flash-thinking,hle-no-tools,-2.656329,-2.6357427,-0.25497666,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-flash,hle-no-tools,-1.9848762,-1.9278458,-0.9274832,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-flash,lmarena-text-style-controlled,0.024601426,0.021212853,1.0752202,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-flash,matharena-composite,-2.4979787,-2.733683,1.0462767,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro,frontiermath-v2-tier-4,-5.293305,-3.265658,-0.9378278,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro,frontiermath-v2-tiers-1-3,-1.1221428,-1.0444613,-0.57431746,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro,hle-no-tools,-1.2867701,-1.4271048,2.8969889,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro,lmarena-text-style-controlled,0.11412058,0.07654343,11.804436,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro,matharena-composite,-2.1751974,-2.0656521,-0.7021613,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro,tau3-bench-banking,-1.8438212,-1.5286746,-1.0659328,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro-20250325,hle-no-tools,-1.5055448,-1.5006626,-0.09418293,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro-20250506,hle-no-tools,-1.5299568,-1.5206676,-0.17759827,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-2.5-pro-20250506,matharena-composite,-2.164327,-2.1904728,0.14792728,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-flash,arc-agi-2-semi-private,-0.6807228,-0.8669157,0.96347266,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-flash,frontiermath-v2-tier-4,-1.5804504,-1.5843582,0.009642132,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-flash,frontiermath-v2-tiers-1-3,0.04913269,0.08872661,-0.33992139,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-flash,hle-no-tools,-0.67669207,-0.8280681,3.5776575,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-flash,lmarena-text-style-controlled,0.18431354,0.14273542,7.3755116,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-flash,matharena-composite,-1.3492073,-1.2664868,-1.1534613,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-flash,swe-bench-pro-public,-0.6353431,-0.28193882,-4.4170313,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-flash,tau3-bench-banking,-0.9794547,-1.0209901,0.18224397,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-pro,hle-no-tools,-0.5099724,-0.65647095,3.5427442,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-pro,livecodebench-v6-pro,2.376273,2.3073528,0.62429816,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-pro,lmarena-text-style-controlled,0.21400791,0.16169645,10.636639,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-pro,matharena-composite,-1.3370233,-1.0375618,-4.0304,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-pro,metr-time-horizon-1.1,-0.09527386,0.037858114,-0.72374654,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-pro,swe-bench-pro-public,-0.26962158,-0.1341766,-1.8104537,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3-pro,tau3-bench-banking,-1.5163475,-0.87556136,-2.4246116,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,arc-agi-2-semi-private,1.212834,-0.27784327,6.863607,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,frontiermath-v2-tier-4,-1.0033021,-1.0043117,0.0029330608,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,frontiermath-v2-tiers-1-3,0.3908663,0.4796752,-0.7483348,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,hle-no-tools,-0.14264137,-0.6214011,11.908316,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,lmarena-text-style-controlled,0.21686473,0.16557159,12.49876,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,matharena-composite,-1.5715187,-0.9907755,-4.7669806,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,metr-time-horizon-1.1,0.29275817,0.06361396,1.1420293,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,swe-bench-pro-public,-0.15631753,-0.10397789,-0.70806634,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.1-pro,tau3-bench-banking,-1.0444099,-0.84583956,-0.8581539,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.7-flash,arc-agi-2-semi-private,1.702288,0.1506415,6.137918,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.7-flash,frontiermath-v2-tier-4,-0.5500463,-0.58239216,0.102164775,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.7-flash,frontiermath-v2-tiers-1-3,0.9236708,0.76404685,1.236579,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.7-flash,matharena-composite,-0.84729785,-0.7902263,-1.1190511,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.7-flash,terminal-bench-4.0,-2.0694678,-1.8905735,-1.424479,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.8-flash,matharena-composite,-0.60587823,-0.5808004,-0.6239161,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gemini-3.8-flash,terminal-bench-4.0,-1.4441727,-1.5607802,1.053266,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-4.5,hle-no-tools,-2.399642,-1.8991294,-6.9288535,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-4.5,lmarena-text-style-controlled,0.027917188,0.024385953,0.5608708,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-4.5,matharena-composite,-2.1113348,-2.6953728,3.6749752,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-4.6,lmarena-text-style-controlled,0.062037654,0.09844517,-7.2491775,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-4.6,matharena-composite,-1.7424659,-1.8012227,0.4709428,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-4.6,swe-bench-pro-public,-2.2344413,-0.62709016,-12.799319,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5,arc-agi-2-semi-private,-2.974311,-1.0295233,-4.5810237,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5,hle-no-tools,-0.82360005,-0.8851164,1.416129,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5,lmarena-text-style-controlled,0.14445342,0.13643172,1.4458414,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5,matharena-composite,-1.405151,-1.342594,-0.92399096,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5,tau3-bench-banking,-2.219647,-1.0693387,-3.368344,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.2,arc-agi-2-semi-private,-1.2210598,-0.439221,-3.5918317,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.2,frontiermath-v2-tier-4,-0.8823892,-1.1632167,0.8378758,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.2,frontiermath-v2-tiers-1-3,0.3724786,0.37257394,-0.0008047602,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.2,hle-no-tools,-0.38467434,-0.6780179,7.200002,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.2,matharena-composite,-1.1093075,-1.0663073,-1.1231637,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.2,tau3-bench-banking,-0.5275007,-0.89382243,1.7429496,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.3,frontiermath-v2-tier-4,-0.8823892,-0.5715336,-0.9274673,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.3,frontiermath-v2-tiers-1-3,0.7894783,0.77136546,0.14417014,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.3,terminal-bench-4.0,-0.33016697,-1.8824457,22.88988,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,glm-5.3,vending-bench-2,-2.9480727,-3.0627432,0.8244885,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1,arc-agi-2-semi-private,-5.293305,-5.354051,0.046936125,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1,frontiermath-v2-tiers-1-3,-2.7577736,-2.889242,0.5347848,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1,hle-no-tools,-2.8632586,-2.4023106,-5.1856456,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1,livecodebench-v6-pro,0.04800922,0.052961428,-0.08040257,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1,lmarena-text-style-controlled,0.036111675,-0.031214254,14.162121,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1-mini,arc-agi-2-semi-private,-5.293305,-4.9933004,-0.23180056,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1-mini,frontiermath-v2-tiers-1-3,-2.6390574,-2.6498234,0.046125215,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1-mini,lmarena-text-style-controlled,-0.044099938,-0.017229289,-4.8608403,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1-nano,arc-agi-2-semi-private,-5.293305,-4.805597,-0.3768315,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.1-nano,lmarena-text-style-controlled,-0.19468994,-0.009952697,-18.736591,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.5,arc-agi-2-semi-private,-4.8202815,-6.4846907,1.624245,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4.5,hle-no-tools,-2.8554554,-2.798978,-0.6398039,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4o-2024-11-20,arc-agi-2-semi-private,-5.293305,-8.387869,2.3910391,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-4o-2024-11-20,hle-no-tools,-3.5769615,-3.466679,-0.893666,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-2025-08-07,arc-agi-2-semi-private,-2.2128778,-0.83486396,-4.5003,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-2025-08-07,frontiermath-v2-tier-4,-1.2685113,-1.5527976,0.771618,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-2025-08-07,frontiermath-v2-tiers-1-3,0.21840794,0.10999836,0.925474,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-2025-08-07,hle-no-tools,-1.0816177,-0.8168232,-5.772769,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-2025-08-07,livecodebench-v6-pro,2.1535494,2.100291,0.5280636,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-2025-08-07,matharena-composite,-1.658228,-1.2514851,-3.5706239,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-2025-08-07,metr-time-horizon-1.1,-0.16728735,-0.07990675,-0.37067574,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-2025-08-07,swe-bench-pro-public,-0.3318112,-0.27225584,-0.8135645,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-mini,arc-agi-2-semi-private,-3.0691,-1.392608,-3.782872,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-mini,frontiermath-v2-tier-4,-1.974081,-2.1019957,0.27447763,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-mini,frontiermath-v2-tiers-1-3,-0.13353139,-0.26015857,1.0850273,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-mini,hle-no-tools,-1.4216695,-1.0124991,-8.10297,true
10749d7a-3762-4dd9-b98d-5e2d2cdf0383,gpt-5-mini,matharena-composite,-1.9187591,-1.5125333,-3.0636015,true
